Row number,Reader number,Writer number,start_time,end_time
1157,25,12,2021-04-22 13:18:49.801321,2021-04-22 13:18:54.652506
1157,1,12,2021-04-22 13:18:49.825961,2021-04-22 13:18:54.652694
1157,2,12,2021-04-22 13:18:49.850721,2021-04-22 13:18:54.652877
1157,3,12,2021-04-22 13:18:49.875649,2021-04-22 13:18:54.653058
1158,4,12,2021-04-22 13:18:49.80133,2021-04-22 13:18:54.656869
1158,5,12,2021-04-22 13:18:49.825971,2021-04-22 13:18:54.657052
1158,6,12,2021-04-22 13:18:49.85073,2021-04-22 13:18:54.657231
1158,7,12,2021-04-22 13:18:49.875665,2021-04-22 13:18:54.65741
1159,8,12,2021-04-22 13:18:49.801339,2021-04-22 13:18:54.661334
1159,9,12,2021-04-22 13:18:49.82598,2021-04-22 13:18:54.661527
1159,10,12,2021-04-22 13:18:49.850739,2021-04-22 13:18:54.661711
1159,11,12,2021-04-22 13:18:49.875676,2021-04-22 13:18:54.661898
1160,12,12,2021-04-22 13:18:49.801348,2021-04-22 13:18:54.665796
1160,13,12,2021-04-22 13:18:49.82599,2021-04-22 13:18:54.665987
1160,14,12,2021-04-22 13:18:49.850748,2021-04-22 13:18:54.666168
1160,15,12,2021-04-22 13:18:49.875686,2021-04-22 13:18:54.666352
1161,16,12,2021-04-22 13:18:49.801358,2021-04-22 13:18:54.670193
1161,17,12,2021-04-22 13:18:49.825999,2021-04-22 13:18:54.670376
1161,18,12,2021-04-22 13:18:49.850758,2021-04-22 13:18:54.670559
1161,19,12,2021-04-22 13:18:49.875696,2021-04-22 13:18:54.670741
1162,20,12,2021-04-22 13:18:49.801366,2021-04-22 13:18:54.674541
1162,21,12,2021-04-22 13:18:49.826009,2021-04-22 13:18:54.674722
1162,22,12,2021-04-22 13:18:49.850767,2021-04-22 13:18:54.674901
1162,23,12,2021-04-22 13:18:49.875705,2021-04-22 13:18:54.67508
1163,24,12,2021-04-22 13:18:49.801376,2021-04-22 13:18:54.678953
1163,25,12,2021-04-22 13:18:49.826018,2021-04-22 13:18:54.679145
1163,1,12,2021-04-22 13:18:49.850776,2021-04-22 13:18:54.679335
1163,2,12,2021-04-22 13:18:49.875715,2021-04-22 13:18:54.679521
1164,3,12,2021-04-22 13:18:49.801386,2021-04-22 13:18:54.683386
1164,4,12,2021-04-22 13:18:49.826027,2021-04-22 13:18:54.68357
1164,5,12,2021-04-22 13:18:49.850785,2021-04-22 13:18:54.683817
1164,6,12,2021-04-22 13:18:49.875727,2021-04-22 13:18:54.684002
1165,7,12,2021-04-22 13:18:49.801395,2021-04-22 13:18:54.688172
1165,8,12,2021-04-22 13:18:49.826037,2021-04-22 13:18:54.688382
1165,9,12,2021-04-22 13:18:49.850794,2021-04-22 13:18:54.688581
1165,10,12,2021-04-22 13:18:49.875743,2021-04-22 13:18:54.688779
1166,11,12,2021-04-22 13:18:49.801405,2021-04-22 13:18:54.692712
1166,12,12,2021-04-22 13:18:49.826046,2021-04-22 13:18:54.692903
1166,13,12,2021-04-22 13:18:49.850803,2021-04-22 13:18:54.693089
1166,14,12,2021-04-22 13:18:49.875758,2021-04-22 13:18:54.693275
1167,15,12,2021-04-22 13:18:49.801414,2021-04-22 13:18:54.69723
1167,16,12,2021-04-22 13:18:49.826055,2021-04-22 13:18:54.697437
1167,17,12,2021-04-22 13:18:49.850812,2021-04-22 13:18:54.697637
1167,18,12,2021-04-22 13:18:49.875772,2021-04-22 13:18:54.69784
1168,19,12,2021-04-22 13:18:49.801423,2021-04-22 13:18:54.701749
1168,20,12,2021-04-22 13:18:49.826065,2021-04-22 13:18:54.701931
1168,21,12,2021-04-22 13:18:49.850822,2021-04-22 13:18:54.70211
1168,22,12,2021-04-22 13:18:49.875788,2021-04-22 13:18:54.702289
1169,23,12,2021-04-22 13:18:49.801435,2021-04-22 13:18:54.70615
1169,24,12,2021-04-22 13:18:49.826074,2021-04-22 13:18:54.706333
1169,25,12,2021-04-22 13:18:49.850831,2021-04-22 13:18:54.706511
1169,1,12,2021-04-22 13:18:49.8758,2021-04-22 13:18:54.706691
1170,2,12,2021-04-22 13:18:49.801445,2021-04-22 13:18:54.710504
1170,3,12,2021-04-22 13:18:49.826083,2021-04-22 13:18:54.710715
1170,4,12,2021-04-22 13:18:49.850841,2021-04-22 13:18:54.710905
1170,5,12,2021-04-22 13:18:49.875809,2021-04-22 13:18:54.71109
1171,6,12,2021-04-22 13:18:49.801454,2021-04-22 13:18:54.714991
1171,7,12,2021-04-22 13:18:49.826095,2021-04-22 13:18:54.715177
1171,8,12,2021-04-22 13:18:49.85085,2021-04-22 13:18:54.715358
1171,9,12,2021-04-22 13:18:49.875819,2021-04-22 13:18:54.715539
1172,10,12,2021-04-22 13:18:49.801483,2021-04-22 13:18:54.719383
1172,11,12,2021-04-22 13:18:49.826105,2021-04-22 13:18:54.719565
1172,12,12,2021-04-22 13:18:49.850859,2021-04-22 13:18:54.719743
1172,13,12,2021-04-22 13:18:49.875828,2021-04-22 13:18:54.719921
1173,14,12,2021-04-22 13:18:49.801493,2021-04-22 13:18:54.723735
1173,15,12,2021-04-22 13:18:49.826114,2021-04-22 13:18:54.723915
1173,16,12,2021-04-22 13:18:49.850868,2021-04-22 13:18:54.724093
1173,17,12,2021-04-22 13:18:49.87584,2021-04-22 13:18:54.724276
1174,18,12,2021-04-22 13:18:49.801503,2021-04-22 13:18:54.728144
1174,19,12,2021-04-22 13:18:49.826124,2021-04-22 13:18:54.728333
1174,20,12,2021-04-22 13:18:49.850879,2021-04-22 13:18:54.728514
1174,21,12,2021-04-22 13:18:49.875855,2021-04-22 13:18:54.7287
1175,22,12,2021-04-22 13:18:49.801512,2021-04-22 13:18:54.73267
1175,23,12,2021-04-22 13:18:49.826133,2021-04-22 13:18:54.732978
1175,24,12,2021-04-22 13:18:49.850888,2021-04-22 13:18:54.733188
1175,25,12,2021-04-22 13:18:49.875866,2021-04-22 13:18:54.733479
1176,1,12,2021-04-22 13:18:49.801522,2021-04-22 13:18:54.738345
1176,2,12,2021-04-22 13:18:49.826142,2021-04-22 13:18:54.738563
1176,3,12,2021-04-22 13:18:49.850898,2021-04-22 13:18:54.738776
1176,4,12,2021-04-22 13:18:49.875878,2021-04-22 13:18:54.738987
1177,5,12,2021-04-22 13:18:49.801531,2021-04-22 13:18:54.743372
1177,6,12,2021-04-22 13:18:49.826151,2021-04-22 13:18:54.743659
1177,7,12,2021-04-22 13:18:49.850925,2021-04-22 13:18:54.743898
1177,8,12,2021-04-22 13:18:49.875888,2021-04-22 13:18:54.74415
1178,9,12,2021-04-22 13:18:49.80154,2021-04-22 13:18:54.748508
1178,10,12,2021-04-22 13:18:49.826161,2021-04-22 13:18:54.748709
1178,11,12,2021-04-22 13:18:49.850936,2021-04-22 13:18:54.74891
1178,12,12,2021-04-22 13:18:49.875897,2021-04-22 13:18:54.749107
1179,13,12,2021-04-22 13:18:49.80155,2021-04-22 13:18:54.753028
1179,14,12,2021-04-22 13:18:49.826169,2021-04-22 13:18:54.753207
1179,15,12,2021-04-22 13:18:49.850945,2021-04-22 13:18:54.753384
1179,16,12,2021-04-22 13:18:49.875907,2021-04-22 13:18:54.75356
1180,17,12,2021-04-22 13:18:49.801559,2021-04-22 13:18:54.757416
1180,18,12,2021-04-22 13:18:49.826179,2021-04-22 13:18:54.7576
1180,19,12,2021-04-22 13:18:49.850955,2021-04-22 13:18:54.757777
1180,20,12,2021-04-22 13:18:49.875921,2021-04-22 13:18:54.75796
1181,21,12,2021-04-22 13:18:49.801568,2021-04-22 13:18:54.761887
1181,22,12,2021-04-22 13:18:49.826188,2021-04-22 13:18:54.762077
1181,23,12,2021-04-22 13:18:49.850964,2021-04-22 13:18:54.762264
1181,24,12,2021-04-22 13:18:49.875937,2021-04-22 13:18:54.762489
1182,25,12,2021-04-22 13:18:49.801577,2021-04-22 13:18:54.766566
1182,1,12,2021-04-22 13:18:49.826198,2021-04-22 13:18:54.766756
1182,2,12,2021-04-22 13:18:49.850973,2021-04-22 13:18:54.766942
1182,3,12,2021-04-22 13:18:49.875953,2021-04-22 13:18:54.767126
1183,4,12,2021-04-22 13:18:49.801586,2021-04-22 13:18:54.771004
1183,5,12,2021-04-22 13:18:49.826207,2021-04-22 13:18:54.771182
1183,6,12,2021-04-22 13:18:49.850982,2021-04-22 13:18:54.77136
1183,7,12,2021-04-22 13:18:49.875969,2021-04-22 13:18:54.771535
1184,8,12,2021-04-22 13:18:49.801596,2021-04-22 13:18:54.775438
1184,9,12,2021-04-22 13:18:49.826216,2021-04-22 13:18:54.775628
1184,10,12,2021-04-22 13:18:49.850992,2021-04-22 13:18:54.775809
1184,11,12,2021-04-22 13:18:49.875985,2021-04-22 13:18:54.775985
1185,12,12,2021-04-22 13:18:49.801605,2021-04-22 13:18:54.77997
1185,13,12,2021-04-22 13:18:49.826225,2021-04-22 13:18:54.780157
1185,14,12,2021-04-22 13:18:49.851001,2021-04-22 13:18:54.780341
1185,15,12,2021-04-22 13:18:49.876001,2021-04-22 13:18:54.78052
1186,16,12,2021-04-22 13:18:49.801615,2021-04-22 13:18:54.784506
1186,17,12,2021-04-22 13:18:49.826235,2021-04-22 13:18:54.784689
1186,18,12,2021-04-22 13:18:49.85101,2021-04-22 13:18:54.78487
1186,19,12,2021-04-22 13:18:49.876015,2021-04-22 13:18:54.785049
1187,20,12,2021-04-22 13:18:49.801624,2021-04-22 13:18:54.788897
1187,21,12,2021-04-22 13:18:49.826244,2021-04-22 13:18:54.789075
1187,22,12,2021-04-22 13:18:49.851019,2021-04-22 13:18:54.789256
1187,23,12,2021-04-22 13:18:49.876027,2021-04-22 13:18:54.78943
1188,24,12,2021-04-22 13:18:49.801636,2021-04-22 13:18:54.793261
1188,25,12,2021-04-22 13:18:49.826253,2021-04-22 13:18:54.793439
1188,1,12,2021-04-22 13:18:49.851029,2021-04-22 13:18:54.793615
1188,2,12,2021-04-22 13:18:49.876036,2021-04-22 13:18:54.793788
1189,3,12,2021-04-22 13:18:49.801646,2021-04-22 13:18:54.797731
1189,4,12,2021-04-22 13:18:49.826262,2021-04-22 13:18:54.797916
1189,5,12,2021-04-22 13:18:49.851038,2021-04-22 13:18:54.798097
1189,6,12,2021-04-22 13:18:49.876046,2021-04-22 13:18:54.798277
1190,7,12,2021-04-22 13:18:49.801655,2021-04-22 13:18:54.802146
1190,8,12,2021-04-22 13:18:49.826276,2021-04-22 13:18:54.802324
1190,9,12,2021-04-22 13:18:49.851047,2021-04-22 13:18:54.802501
1190,10,12,2021-04-22 13:18:49.876055,2021-04-22 13:18:54.802675
1191,11,12,2021-04-22 13:18:49.801665,2021-04-22 13:18:54.806528
1191,12,12,2021-04-22 13:18:49.826288,2021-04-22 13:18:54.806705
1191,13,12,2021-04-22 13:18:49.851056,2021-04-22 13:18:54.806881
1191,14,12,2021-04-22 13:18:49.876064,2021-04-22 13:18:54.807054
1192,15,12,2021-04-22 13:18:49.801674,2021-04-22 13:18:54.810978
1192,16,12,2021-04-22 13:18:49.826298,2021-04-22 13:18:54.811166
1192,17,12,2021-04-22 13:18:49.851065,2021-04-22 13:18:54.811349
1192,18,12,2021-04-22 13:18:49.876074,2021-04-22 13:18:54.811533
1193,19,12,2021-04-22 13:18:49.801683,2021-04-22 13:18:54.815452
1193,20,12,2021-04-22 13:18:49.826308,2021-04-22 13:18:54.815635
1193,21,12,2021-04-22 13:18:49.851075,2021-04-22 13:18:54.815815
1193,22,12,2021-04-22 13:18:49.876083,2021-04-22 13:18:54.815994
1194,23,12,2021-04-22 13:18:49.801692,2021-04-22 13:18:54.819855
1194,24,12,2021-04-22 13:18:49.826317,2021-04-22 13:18:54.820033
1194,25,12,2021-04-22 13:18:49.851088,2021-04-22 13:18:54.820212
1194,1,12,2021-04-22 13:18:49.876093,2021-04-22 13:18:54.820384
1195,2,12,2021-04-22 13:18:49.801702,2021-04-22 13:18:54.824226
1195,3,12,2021-04-22 13:18:49.826326,2021-04-22 13:18:54.824403
1195,4,12,2021-04-22 13:18:49.851099,2021-04-22 13:18:54.824578
1195,5,12,2021-04-22 13:18:49.876119,2021-04-22 13:18:54.824751
1196,6,12,2021-04-22 13:18:49.801711,2021-04-22 13:18:54.828642
1196,7,12,2021-04-22 13:18:49.826336,2021-04-22 13:18:54.828825
1196,8,12,2021-04-22 13:18:49.85111,2021-04-22 13:18:54.829005
1196,9,12,2021-04-22 13:18:49.876152,2021-04-22 13:18:54.831663
1197,10,12,2021-04-22 13:18:49.80172,2021-04-22 13:18:54.837367
1197,11,12,2021-04-22 13:18:49.826389,2021-04-22 13:18:54.837644
1197,12,12,2021-04-22 13:18:49.85112,2021-04-22 13:18:54.838035
1197,13,12,2021-04-22 13:18:49.876178,2021-04-22 13:18:54.83838
1198,14,12,2021-04-22 13:18:49.801729,2021-04-22 13:18:54.843764
1198,15,12,2021-04-22 13:18:49.826402,2021-04-22 13:18:54.844
1198,16,12,2021-04-22 13:18:49.851129,2021-04-22 13:18:54.844251
1198,17,12,2021-04-22 13:18:49.876192,2021-04-22 13:18:54.844471
1199,18,12,2021-04-22 13:18:49.801738,2021-04-22 13:18:54.848844
1199,19,12,2021-04-22 13:18:49.826413,2021-04-22 13:18:54.84905
1199,20,12,2021-04-22 13:18:49.851138,2021-04-22 13:18:54.849289
1199,21,12,2021-04-22 13:18:49.876202,2021-04-22 13:18:54.849525
1200,22,12,2021-04-22 13:18:49.801748,2021-04-22 13:18:54.853729
1200,23,12,2021-04-22 13:18:49.826425,2021-04-22 13:18:54.85393
1200,24,12,2021-04-22 13:18:49.851148,2021-04-22 13:18:54.854115
1200,25,12,2021-04-22 13:18:49.87623,2021-04-22 13:18:54.854301
1201,1,12,2021-04-22 13:18:49.801757,2021-04-22 13:18:54.858239
1201,2,13,2021-04-22 13:18:49.826437,2021-04-22 13:18:54.858422
1201,3,13,2021-04-22 13:18:49.851157,2021-04-22 13:18:54.858597
1201,4,13,2021-04-22 13:18:49.876245,2021-04-22 13:18:54.858772
1202,5,13,2021-04-22 13:18:49.801766,2021-04-22 13:18:54.862791
1202,6,13,2021-04-22 13:18:49.826449,2021-04-22 13:18:54.86298
1202,7,13,2021-04-22 13:18:49.851166,2021-04-22 13:18:54.863163
1202,8,13,2021-04-22 13:18:49.876303,2021-04-22 13:18:54.863345
1203,9,13,2021-04-22 13:18:49.801776,2021-04-22 13:18:54.867275
1203,10,13,2021-04-22 13:18:49.826461,2021-04-22 13:18:54.867456
1203,11,13,2021-04-22 13:18:49.851175,2021-04-22 13:18:54.867631
1203,12,13,2021-04-22 13:18:49.876321,2021-04-22 13:18:54.867807
1204,13,13,2021-04-22 13:18:49.801785,2021-04-22 13:18:54.871677
1204,14,13,2021-04-22 13:18:49.826472,2021-04-22 13:18:54.871855
1204,15,13,2021-04-22 13:18:49.851184,2021-04-22 13:18:54.87203
1204,16,13,2021-04-22 13:18:49.876361,2021-04-22 13:18:54.872214
1205,17,13,2021-04-22 13:18:49.801794,2021-04-22 13:18:54.876071
1205,18,13,2021-04-22 13:18:49.826485,2021-04-22 13:18:54.876249
1205,19,13,2021-04-22 13:18:49.851194,2021-04-22 13:18:54.876422
1205,20,13,2021-04-22 13:18:49.876381,2021-04-22 13:18:54.876594
1206,21,13,2021-04-22 13:18:49.801803,2021-04-22 13:18:54.880576
1206,22,13,2021-04-22 13:18:49.826498,2021-04-22 13:18:54.880762
1206,23,13,2021-04-22 13:18:49.851203,2021-04-22 13:18:54.880941
1206,24,13,2021-04-22 13:18:49.876397,2021-04-22 13:18:54.881123
1207,25,13,2021-04-22 13:18:49.801813,2021-04-22 13:18:54.885027
1207,1,13,2021-04-22 13:18:49.826511,2021-04-22 13:18:54.885204
1207,2,13,2021-04-22 13:18:49.851215,2021-04-22 13:18:54.885445
1207,3,13,2021-04-22 13:18:49.876409,2021-04-22 13:18:54.885622
1208,4,13,2021-04-22 13:18:49.801824,2021-04-22 13:18:54.889543
1208,5,13,2021-04-22 13:18:49.826523,2021-04-22 13:18:54.88973
1208,6,13,2021-04-22 13:18:49.851225,2021-04-22 13:18:54.889906
1208,7,13,2021-04-22 13:18:49.876418,2021-04-22 13:18:54.890083
1209,8,13,2021-04-22 13:18:49.801834,2021-04-22 13:18:54.894113
1209,9,13,2021-04-22 13:18:49.826535,2021-04-22 13:18:54.894331
1209,10,13,2021-04-22 13:18:49.851235,2021-04-22 13:18:54.894537
1209,11,13,2021-04-22 13:18:49.876428,2021-04-22 13:18:54.89474
1210,12,13,2021-04-22 13:18:49.801843,2021-04-22 13:18:54.898892
1210,13,13,2021-04-22 13:18:49.826546,2021-04-22 13:18:54.899085
1210,14,13,2021-04-22 13:18:49.851244,2021-04-22 13:18:54.899267
1210,15,13,2021-04-22 13:18:49.876452,2021-04-22 13:18:54.89945
1211,16,13,2021-04-22 13:18:49.801852,2021-04-22 13:18:54.903446
1211,17,13,2021-04-22 13:18:49.826562,2021-04-22 13:18:54.903633
1211,18,13,2021-04-22 13:18:49.851254,2021-04-22 13:18:54.903813
1211,19,13,2021-04-22 13:18:49.87647,2021-04-22 13:18:54.904002
1212,20,13,2021-04-22 13:18:49.801862,2021-04-22 13:18:54.907958
1212,21,13,2021-04-22 13:18:49.826576,2021-04-22 13:18:54.908143
1212,22,13,2021-04-22 13:18:49.851264,2021-04-22 13:18:54.908322
1212,23,13,2021-04-22 13:18:49.876479,2021-04-22 13:18:54.908505
1213,24,13,2021-04-22 13:18:49.801871,2021-04-22 13:18:54.912472
1213,25,13,2021-04-22 13:18:49.826588,2021-04-22 13:18:54.912658
1213,1,13,2021-04-22 13:18:49.851275,2021-04-22 13:18:54.912835
1213,2,13,2021-04-22 13:18:49.876489,2021-04-22 13:18:54.913016
1214,3,13,2021-04-22 13:18:49.80188,2021-04-22 13:18:54.917073
1214,4,13,2021-04-22 13:18:49.826599,2021-04-22 13:18:54.917257
1214,5,13,2021-04-22 13:18:49.851285,2021-04-22 13:18:54.917436
1214,6,13,2021-04-22 13:18:49.876498,2021-04-22 13:18:54.917616
1215,7,13,2021-04-22 13:18:49.801889,2021-04-22 13:18:54.92159
1215,8,13,2021-04-22 13:18:49.82661,2021-04-22 13:18:54.921777
1215,9,13,2021-04-22 13:18:49.851294,2021-04-22 13:18:54.92195
1215,10,13,2021-04-22 13:18:49.876508,2021-04-22 13:18:54.922124
1216,11,13,2021-04-22 13:18:49.801899,2021-04-22 13:18:54.926025
1216,12,13,2021-04-22 13:18:49.826621,2021-04-22 13:18:54.9262
1216,13,13,2021-04-22 13:18:49.851303,2021-04-22 13:18:54.926374
1216,14,13,2021-04-22 13:18:49.87652,2021-04-22 13:18:54.926548
1217,15,13,2021-04-22 13:18:49.801926,2021-04-22 13:18:54.930526
1217,16,13,2021-04-22 13:18:49.826632,2021-04-22 13:18:54.930706
1217,17,13,2021-04-22 13:18:49.851313,2021-04-22 13:18:54.930885
1217,18,13,2021-04-22 13:18:49.87653,2021-04-22 13:18:54.931063
1218,19,13,2021-04-22 13:18:49.801936,2021-04-22 13:18:54.934949
1218,20,13,2021-04-22 13:18:49.826644,2021-04-22 13:18:54.93519
1218,21,13,2021-04-22 13:18:49.851322,2021-04-22 13:18:54.935364
1218,22,13,2021-04-22 13:18:49.876539,2021-04-22 13:18:54.935541
1219,23,13,2021-04-22 13:18:49.801945,2021-04-22 13:18:54.93943
1219,24,13,2021-04-22 13:18:49.826655,2021-04-22 13:18:54.939617
1219,25,13,2021-04-22 13:18:49.851332,2021-04-22 13:18:54.939801
1219,1,13,2021-04-22 13:18:49.876549,2021-04-22 13:18:54.940016
1220,2,13,2021-04-22 13:18:49.801955,2021-04-22 13:18:54.944874
1220,3,13,2021-04-22 13:18:49.826665,2021-04-22 13:18:54.945096
1220,4,13,2021-04-22 13:18:49.851341,2021-04-22 13:18:54.945304
1220,5,13,2021-04-22 13:18:49.876558,2021-04-22 13:18:54.945514
1221,6,13,2021-04-22 13:18:49.801964,2021-04-22 13:18:54.9497
1221,7,13,2021-04-22 13:18:49.826677,2021-04-22 13:18:54.949883
1221,8,13,2021-04-22 13:18:49.85135,2021-04-22 13:18:54.950068
1221,9,13,2021-04-22 13:18:49.876568,2021-04-22 13:18:54.950247
1222,10,13,2021-04-22 13:18:49.801974,2021-04-22 13:18:54.95419
1222,11,13,2021-04-22 13:18:49.826687,2021-04-22 13:18:54.954366
1222,12,13,2021-04-22 13:18:49.851381,2021-04-22 13:18:54.95454
1222,13,13,2021-04-22 13:18:49.876577,2021-04-22 13:18:54.954712
1223,14,13,2021-04-22 13:18:49.801983,2021-04-22 13:18:54.95861
1223,15,13,2021-04-22 13:18:49.826698,2021-04-22 13:18:54.958839
1223,16,13,2021-04-22 13:18:49.851391,2021-04-22 13:18:54.95914
1223,17,13,2021-04-22 13:18:49.876593,2021-04-22 13:18:54.959414
1224,18,13,2021-04-22 13:18:49.801993,2021-04-22 13:18:54.964225
1224,19,13,2021-04-22 13:18:49.826708,2021-04-22 13:18:54.964443
1224,20,13,2021-04-22 13:18:49.851401,2021-04-22 13:18:54.964653
1224,21,13,2021-04-22 13:18:49.876619,2021-04-22 13:18:54.964853
1225,22,13,2021-04-22 13:18:49.802002,2021-04-22 13:18:54.969073
1225,23,13,2021-04-22 13:18:49.826719,2021-04-22 13:18:54.969269
1225,24,13,2021-04-22 13:18:49.85141,2021-04-22 13:18:54.969466
1225,25,13,2021-04-22 13:18:49.876636,2021-04-22 13:18:54.969656
1226,1,13,2021-04-22 13:18:49.802012,2021-04-22 13:18:54.973667
1226,2,13,2021-04-22 13:18:49.826729,2021-04-22 13:18:54.973843
1226,3,13,2021-04-22 13:18:49.851419,2021-04-22 13:18:54.974017
1226,4,13,2021-04-22 13:18:49.876657,2021-04-22 13:18:54.974189
1227,5,13,2021-04-22 13:18:49.802021,2021-04-22 13:18:54.978136
1227,6,13,2021-04-22 13:18:49.82674,2021-04-22 13:18:54.978319
1227,7,13,2021-04-22 13:18:49.851429,2021-04-22 13:18:54.978496
1227,8,13,2021-04-22 13:18:49.876671,2021-04-22 13:18:54.978672
1228,9,13,2021-04-22 13:18:49.802034,2021-04-22 13:18:54.982659
1228,10,13,2021-04-22 13:18:49.826772,2021-04-22 13:18:54.982839
1228,11,13,2021-04-22 13:18:49.851438,2021-04-22 13:18:54.983016
1228,12,13,2021-04-22 13:18:49.876681,2021-04-22 13:18:54.983189
1229,13,13,2021-04-22 13:18:49.802043,2021-04-22 13:18:54.987217
1229,14,13,2021-04-22 13:18:49.826837,2021-04-22 13:18:54.987398
1229,15,13,2021-04-22 13:18:49.851448,2021-04-22 13:18:54.987574
1229,16,13,2021-04-22 13:18:49.87669,2021-04-22 13:18:54.987747
1230,17,13,2021-04-22 13:18:49.802053,2021-04-22 13:18:54.991651
1230,18,13,2021-04-22 13:18:49.827023,2021-04-22 13:18:54.991825
1230,19,13,2021-04-22 13:18:49.851457,2021-04-22 13:18:54.991998
1230,20,13,2021-04-22 13:18:49.876699,2021-04-22 13:18:54.992168
1231,21,13,2021-04-22 13:18:49.802062,2021-04-22 13:18:54.996224
1231,22,13,2021-04-22 13:18:49.827062,2021-04-22 13:18:54.996424
1231,23,13,2021-04-22 13:18:49.851466,2021-04-22 13:18:54.996621
1231,24,13,2021-04-22 13:18:49.876709,2021-04-22 13:18:54.996815
1232,25,13,2021-04-22 13:18:49.802072,2021-04-22 13:18:55.000923
1232,1,13,2021-04-22 13:18:49.827087,2021-04-22 13:18:55.001106
1232,2,13,2021-04-22 13:18:49.851475,2021-04-22 13:18:55.001298
1232,3,13,2021-04-22 13:18:49.876718,2021-04-22 13:18:55.001478
1233,4,13,2021-04-22 13:18:49.802081,2021-04-22 13:18:55.005523
1233,5,13,2021-04-22 13:18:49.827104,2021-04-22 13:18:55.005738
1233,6,13,2021-04-22 13:18:49.851487,2021-04-22 13:18:55.005916
1233,7,13,2021-04-22 13:18:49.876728,2021-04-22 13:18:55.006113
1234,8,13,2021-04-22 13:18:49.80209,2021-04-22 13:18:55.010279
1234,9,13,2021-04-22 13:18:49.827123,2021-04-22 13:18:55.010458
1234,10,13,2021-04-22 13:18:49.851497,2021-04-22 13:18:55.010732
1234,11,13,2021-04-22 13:18:49.876737,2021-04-22 13:18:55.010923
1235,12,13,2021-04-22 13:18:49.8021,2021-04-22 13:18:55.015183
1235,13,13,2021-04-22 13:18:49.827132,2021-04-22 13:18:55.015375
1235,14,13,2021-04-22 13:18:49.851506,2021-04-22 13:18:55.015562
1235,15,13,2021-04-22 13:18:49.87675,2021-04-22 13:18:55.01575
1236,16,13,2021-04-22 13:18:49.802109,2021-04-22 13:18:55.019892
1236,17,13,2021-04-22 13:18:49.827142,2021-04-22 13:18:55.020074
1236,18,13,2021-04-22 13:18:49.851516,2021-04-22 13:18:55.020256
1236,19,13,2021-04-22 13:18:49.876759,2021-04-22 13:18:55.020435
1237,20,13,2021-04-22 13:18:49.802119,2021-04-22 13:18:55.0245
1237,21,13,2021-04-22 13:18:49.827152,2021-04-22 13:18:55.024682
1237,22,13,2021-04-22 13:18:49.851525,2021-04-22 13:18:55.024858
1237,23,13,2021-04-22 13:18:49.876769,2021-04-22 13:18:55.025037
1238,24,13,2021-04-22 13:18:49.802128,2021-04-22 13:18:55.029533
1238,25,13,2021-04-22 13:18:49.827168,2021-04-22 13:18:55.029725
1238,1,13,2021-04-22 13:18:49.851534,2021-04-22 13:18:55.029907
1238,2,13,2021-04-22 13:18:49.876815,2021-04-22 13:18:55.030089
1239,3,13,2021-04-22 13:18:49.802137,2021-04-22 13:18:55.034199
1239,4,13,2021-04-22 13:18:49.827181,2021-04-22 13:18:55.034392
